datetime,temp_heated,temp_out,temp_low,temp_high,moist_F,moist_V,moist_E,moist_true
2024-10-19 15:45:55+03:00,67.50,19.60,35.00,15.80,,,,
2024-10-19 15:45:55.645000+03:00,,,,,169.45,161.05,186.40,
2024-10-19 15:45:57+03:00,68.10,20.70,35.00,16.20,,,,
2024-10-19 15:45:57.328000+03:00,,,,,169.05,161.05,186.80,
2024-10-19 15:45:58+03:00,67.80,19.70,34.60,15.80,,,,
2024-10-19 15:45:59.043000+03:00,,,,,170.40,161.70,186.80,
2024-10-19 15:46:00+03:00,68.00,19.70,35.10,15.80,,,,
2024-10-19 15:46:00.743000+03:00,,,,,170.05,161.40,186.50,
2024-10-19 15:46:02+03:00,67.90,19.60,37.50,16.50,,,,
2024-10-19 15:46:02.398000+03:00,,,,,170.70,161.70,186.50,
2024-10-19 15:46:03+03:00,67.80,19.90,34.80,21.60,,,,
2024-10-19 15:46:04.103000+03:00,,,,,169.25,161.05,186.45,
2024-10-19 15:46:05+03:00,67.80,19.60,35.00,16.40,,,,
2024-10-19 15:46:05.853000+03:00,,,,,169.60,161.40,187.40,
2024-10-19 15:46:07+03:00,67.80,19.40,35.30,16.20,,,,
2024-10-19 15:46:07.578000+03:00,,,,,169.25,161.40,187.40,
2024-10-19 15:46:09+03:00,67.80,20.50,36.10,16.60,,,,
2024-10-19 15:46:09.284000+03:00,,,,,169.60,161.40,186.90,
2024-10-19 15:46:10+03:00,67.70,19.90,35.40,16.30,,,,
2024-10-19 15:46:10.993000+03:00,,,,,169.70,161.40,186.90,
2024-10-19 15:46:12+03:00,67.80,19.70,35.00,16.00,,,,
2024-10-19 15:46:12.693000+03:00,,,,,171.30,162.30,187.40,
2024-10-19 15:46:14+03:00,67.70,19.60,35.30,16.40,,,,
2024-10-19 15:46:14.408000+03:00,,,,,170.95,162.00,187.05,
2024-10-19 15:46:15+03:00,67.50,19.90,35.60,16.40,,,,
2024-10-19 15:46:16.138000+03:00,,,,,170.65,161.70,187.05,
2024-10-19 15:46:17+03:00,67.70,19.60,35.20,16.40,,,,
2024-10-19 15:46:17.853000+03:00,,,,,169.40,160.75,185.85,
2024-10-19 15:46:19+03:00,67.80,19.90,35.30,16.30,,,,
2024-10-19 15:46:19.558000+03:00,,,,,169.65,161.05,186.20,
2024-10-19 15:46:21+03:00,67.80,19.40,37.70,16.50,,,,
2024-10-19 15:46:21.258000+03:00,,,,,170.20,161.70,187.00,
2024-10-19 15:46:22+03:00,67.60,19.10,35.40,16.50,,,,
2024-10-19 15:46:22.943000+03:00,,,,,169.70,161.40,186.75,
2024-10-19 15:46:24+03:00,67.70,19.70,35.70,16.30,,,,
2024-10-19 15:46:24.633000+03:00,,,,,170.00,161.70,187.25,
2024-10-19 15:46:26+03:00,67.50,19.80,35.60,16.10,,,,
2024-10-19 15:46:26.343000+03:00,,,,,169.40,161.05,186.75,
2024-10-19 15:46:27+03:00,67.40,19.60,34.90,15.80,,,,
2024-10-19 15:46:28.023000+03:00,,,,,170.35,161.70,187.00,
2024-10-19 15:46:29+03:00,67.90,20.20,36.00,16.80,,,,
2024-10-19 15:46:29.703000+03:00,,,,,169.90,161.05,186.10,
2024-10-19 15:46:31+03:00,67.40,20.00,35.40,16.20,,,,
2024-10-19 15:46:31.378000+03:00,,,,,170.60,161.70,187.00,
2024-10-19 15:46:32+03:00,67.80,19.30,35.70,16.30,,,,
2024-10-19 15:46:33.063000+03:00,,,,,170.45,161.70,186.60,
2024-10-19 15:46:34+03:00,67.90,19.80,36.20,16.10,,,,
2024-10-19 15:46:34.723000+03:00,,,,,169.50,161.05,186.30,
2024-10-19 15:46:36+03:00,67.20,19.60,35.60,16.40,,,,
2024-10-19 15:46:36.418000+03:00,,,,,170.45,161.40,186.05,
2024-10-19 15:46:37+03:00,67.40,19.60,36.10,16.20,,,,
2024-10-19 15:46:38.221000+03:00,,,,,170.20,161.40,186.65,
2024-10-19 15:46:39+03:00,68.80,19.10,35.90,16.50,,,,
2024-10-19 15:46:39.798000+03:00,,,,,170.70,162.00,187.15,
2024-10-19 15:46:41+03:00,68.10,20.00,36.40,16.60,,,,
2024-10-19 15:46:41.498000+03:00,,,,,170.40,161.70,187.30,
2024-10-19 15:46:43+03:00,67.40,19.60,36.50,19.20,,,,
2024-10-19 15:46:43.168000+03:00,,,,,170.15,161.70,187.30,
2024-10-19 15:46:44+03:00,67.00,19.80,35.60,16.50,,,,
2024-10-19 15:46:44.833000+03:00,,,,,169.10,160.75,186.05,
2024-10-19 15:46:46+03:00,67.70,19.60,35.70,16.80,,,,
2024-10-19 15:46:46.528000+03:00,,,,,169.35,161.05,186.60,
2024-10-19 15:46:48+03:00,67.60,23.70,35.40,16.10,,,,
2024-10-19 15:46:48.248000+03:00,,,,,168.45,160.75,186.90,
2024-10-19 15:46:49+03:00,67.40,19.60,35.50,16.60,,,,
2024-10-19 15:46:49.923000+03:00,,,,,169.25,161.05,187.00,
2024-10-19 15:46:51+03:00,67.70,19.70,35.60,16.50,,,,
2024-10-19 15:46:51.608000+03:00,,,,,171.80,162.30,187.20,
2024-10-19 15:46:53+03:00,68.30,19.10,35.70,16.30,,,,
2024-10-19 15:46:53.338000+03:00,,,,,170.00,161.70,187.35,
2024-10-19 15:46:54+03:00,67.70,19.90,35.90,17.00,,,,
2024-10-19 15:46:55.023000+03:00,,,,,171.10,162.00,186.95,
2024-10-19 15:46:56+03:00,67.60,19.80,37.00,16.30,,,,
2024-10-19 15:46:56.678000+03:00,,,,,169.85,161.40,187.05,
2024-10-19 15:46:58+03:00,67.80,19.60,36.00,16.70,,,,
2024-10-19 15:46:58.418000+03:00,,,,,171.25,162.30,187.45,
2024-10-19 15:46:59+03:00,67.30,19.10,35.90,16.30,,,,
2024-10-19 15:47:00.118000+03:00,,,,,170.35,161.05,186.00,
2024-10-19 15:47:01+03:00,68.00,19.30,37.50,17.50,,,,
2024-10-19 15:47:01.793000+03:00,,,,,170.90,161.70,186.65,
2024-10-19 15:47:03+03:00,67.70,20.10,36.10,17.10,,,,
2024-10-19 15:47:03.483000+03:00,,,,,170.55,162.00,187.40,
2024-10-19 15:47:05+03:00,67.70,19.90,35.80,16.70,,,,
2024-10-19 15:47:05.193000+03:00,,,,,169.90,161.70,187.50,
2024-10-19 15:47:06+03:00,67.40,19.60,35.60,16.90,,,,
2024-10-19 15:47:06.878000+03:00,,,,,169.95,161.70,187.20,
2024-10-19 15:47:08+03:00,67.50,19.60,35.50,16.70,,,,
2024-10-19 15:47:08.611000+03:00,,,,,171.45,162.60,187.85,
2024-10-19 15:47:10+03:00,68.20,19.90,35.60,17.10,,,,
2024-10-19 15:47:10.293000+03:00,,,,,169.60,161.40,186.90,
2024-10-19 15:47:11+03:00,67.70,19.60,36.10,16.80,,,,
2024-10-19 15:47:11.978000+03:00,,,,,171.40,162.60,188.00,
2024-10-19 15:47:13+03:00,68.40,22.30,36.30,16.60,,,,
2024-10-19 15:47:13.678000+03:00,,,,,170.65,162.00,187.40,
2024-10-19 15:47:15+03:00,67.80,19.10,36.20,16.50,,,,
2024-10-19 15:47:15.358000+03:00,,,,,170.20,161.40,186.70,
2024-10-19 15:47:16+03:00,68.20,21.10,37.30,18.60,,,,
2024-10-19 15:47:17.048000+03:00,,,,,170.85,161.70,186.85,
2024-10-19 15:47:18+03:00,67.90,19.50,36.80,16.50,,,,
2024-10-19 15:47:18.782000+03:00,,,,,169.00,160.75,186.30,
2024-10-19 15:47:20+03:00,67.90,19.70,37.10,16.90,,,,
2024-10-19 15:47:20.448000+03:00,,,,,169.90,161.40,186.80,
2024-10-19 15:47:21+03:00,67.80,20.10,37.80,16.70,,,,
2024-10-19 15:47:22.123000+03:00,,,,,169.15,161.40,187.75,
2024-10-19 15:47:23+03:00,68.20,20.10,37.00,16.60,,,,
2024-10-19 15:47:23.828000+03:00,,,,,169.85,161.40,186.90,
2024-10-19 15:47:25+03:00,68.20,19.60,36.70,17.50,,,,
2024-10-19 15:47:25.538000+03:00,,,,,169.65,161.40,187.00,
2024-10-19 15:47:27+03:00,67.80,19.60,36.60,16.40,,,,
2024-10-19 15:47:27.203000+03:00,,,,,171.90,162.30,187.20,
2024-10-19 15:47:28+03:00,68.20,19.60,37.50,16.70,,,,
2024-10-19 15:47:28.923000+03:00,,,,,169.80,161.70,187.55,
2024-10-19 15:47:30+03:00,68.00,19.90,36.80,16.00,,,,
2024-10-19 15:47:30.593000+03:00,,,,,169.25,161.40,187.30,
2024-10-19 15:47:32+03:00,68.30,19.90,37.20,16.30,,,,
2024-10-19 15:47:32.293000+03:00,,,,,168.25,160.75,186.90,
2024-10-19 15:47:33+03:00,68.00,19.80,37.20,16.60,,,,
2024-10-19 15:47:33.993000+03:00,,,,,170.45,162.00,187.75,
2024-10-19 15:47:35+03:00,68.20,19.60,37.00,15.60,,,,
2024-10-19 15:47:35.678000+03:00,,,,,169.20,160.75,186.40,
2024-10-19 15:47:37+03:00,67.90,20.30,37.00,16.60,,,,
2024-10-19 15:47:37.348000+03:00,,,,,171.10,162.00,187.25,
2024-10-19 15:47:38+03:00,67.70,19.60,36.50,16.20,,,,
2024-10-19 15:47:39.074000+03:00,,,,,170.10,161.40,186.50,
2024-10-19 15:47:40+03:00,67.70,19.90,36.90,16.60,,,,
2024-10-19 15:47:40.743000+03:00,,,,,168.90,160.45,185.75,
2024-10-19 15:47:42+03:00,67.80,20.00,36.70,16.50,,,,
2024-10-19 15:47:42.423000+03:00,,,,,169.75,161.05,186.40,
2024-10-19 15:47:43+03:00,69.20,20.00,37.20,16.50,,,,
2024-10-19 15:47:44.098000+03:00,,,,,168.30,160.15,185.90,
2024-10-19 15:47:45+03:00,69.50,20.00,37.60,16.80,,,,
2024-10-19 15:47:45.783000+03:00,,,,,169.50,160.45,184.90,
2024-10-19 15:47:47+03:00,68.60,20.10,37.00,16.50,,,,
2024-10-19 15:47:47.473000+03:00,,,,,167.45,159.80,185.55,
2024-10-19 15:47:49+03:00,68.20,19.50,37.20,16.70,,,,
2024-10-19 15:47:50+03:00,68.20,19.70,36.20,17.40,,,,
2024-10-19 15:47:50.888000+03:00,,,,,169.15,160.45,185.70,
2024-10-19 15:47:52+03:00,68.10,19.90,37.10,19.60,,,,
2024-10-19 15:47:52.593000+03:00,,,,,168.50,160.15,185.60,
2024-10-19 15:47:54+03:00,68.20,19.60,36.30,16.50,,,,
2024-10-19 15:47:54.278000+03:00,,,,,168.75,160.15,185.00,
2024-10-19 15:47:55+03:00,69.90,19.70,36.50,16.50,,,,
2024-10-19 15:47:55.970000+03:00,,,,,168.40,159.80,185.05,
2024-10-19 15:47:57+03:00,67.60,19.80,36.40,16.70,,,,
2024-10-19 15:47:57.683000+03:00,,,,,168.40,159.80,185.10,
2024-10-19 15:47:59+03:00,67.80,19.60,36.20,16.80,,,,
2024-10-19 15:47:59.368000+03:00,,,,,168.50,159.50,184.15,
2024-10-19 15:48:00+03:00,67.80,19.90,36.30,16.60,,,,
2024-10-19 15:48:01.073000+03:00,,,,,168.25,158.90,183.15,
2024-10-19 15:48:02+03:00,67.70,19.90,36.20,16.70,,,,
2024-10-19 15:48:02.753000+03:00,,,,,166.60,158.55,184.05,
2024-10-19 15:48:04+03:00,67.80,19.80,36.20,16.80,,,,
2024-10-19 15:48:04.414000+03:00,,,,,168.55,159.50,183.95,
2024-10-19 15:48:05+03:00,67.60,20.00,36.70,16.60,,,,
2024-10-19 15:48:06.133000+03:00,,,,,167.25,158.90,183.70,
2024-10-19 15:48:07+03:00,67.80,19.70,36.30,16.70,,,,
2024-10-19 15:48:07.828000+03:00,,,,,167.20,158.90,184.05,
2024-10-19 15:48:09+03:00,67.70,20.20,36.50,16.20,,,,
2024-10-19 15:48:09.498000+03:00,,,,,166.75,158.55,183.90,
2024-10-19 15:48:11+03:00,67.80,19.50,36.60,16.40,,,,
2024-10-19 15:48:11.216000+03:00,,,,,166.70,157.95,182.15,
2024-10-19 15:48:12+03:00,70.00,20.20,36.40,16.80,,,,
2024-10-19 15:48:12.928000+03:00,,,,,166.70,158.25,183.25,
2024-10-19 15:48:14+03:00,68.60,19.80,36.10,16.60,,,,
2024-10-19 15:48:14.603000+03:00,,,,,165.15,157.30,182.55,
2024-10-19 15:48:16+03:00,67.70,19.50,36.20,16.80,,,,
2024-10-19 15:48:16.318000+03:00,,,,,165.35,157.00,181.70,
2024-10-19 15:48:17+03:00,68.50,19.40,36.40,16.70,,,,
2024-10-19 15:48:17.968000+03:00,,,,,166.70,157.95,182.30,
2024-10-19 15:48:19+03:00,67.90,19.80,36.20,17.10,,,,
2024-10-19 15:48:19.678000+03:00,,,,,166.55,157.95,182.65,
2024-10-19 15:48:21+03:00,67.50,20.20,36.40,16.70,,,,
2024-10-19 15:48:21.388000+03:00,,,,,166.00,157.65,182.15,
2024-10-19 15:48:22+03:00,67.70,19.70,37.30,16.90,,,,
2024-10-19 15:48:23.098000+03:00,,,,,163.80,156.05,181.20,
2024-10-19 15:48:24+03:00,67.80,19.40,36.80,16.90,,,,
2024-10-19 15:48:24.793000+03:00,,,,,165.45,157.30,182.25,
2024-10-19 15:48:26+03:00,68.20,20.10,36.20,16.70,,,,
2024-10-19 15:48:26.518000+03:00,,,,,164.05,156.05,180.65,
2024-10-19 15:48:28+03:00,68.00,21.50,38.20,16.90,,,,
2024-10-19 15:48:28.203000+03:00,,,,,165.65,157.30,182.25,
2024-10-19 15:48:29+03:00,67.60,20.40,36.20,17.50,,,,
2024-10-19 15:48:29.888000+03:00,,,,,165.75,157.30,182.15,
2024-10-19 15:48:31+03:00,68.20,20.10,36.30,21.50,,,,
2024-10-19 15:48:31.608000+03:00,,,,,165.50,157.00,181.25,
2024-10-19 15:48:33+03:00,67.70,19.70,36.40,17.10,,,,
2024-10-19 15:48:33.307000+03:00,,,,,164.45,156.40,181.20,
2024-10-19 15:48:34+03:00,68.00,19.80,36.40,16.90,,,,
2024-10-19 15:48:35.018000+03:00,,,,,166.95,157.95,182.30,
2024-10-19 15:48:36+03:00,67.80,19.80,36.10,16.30,,,,
2024-10-19 15:48:36.688000+03:00,,,,,164.50,156.40,181.20,
2024-10-19 15:48:38+03:00,67.80,19.60,36.70,16.80,,,,
2024-10-19 15:48:38.363000+03:00,,,,,166.55,157.65,182.00,
2024-10-19 15:48:39+03:00,67.70,19.60,35.70,16.90,,,,
2024-10-19 15:48:40.023000+03:00,,,,,165.30,157.00,181.60,
2024-10-19 15:48:41+03:00,68.20,21.90,40.60,16.90,,,,
2024-10-19 15:48:41.738000+03:00,,,,,165.60,157.00,181.20,
2024-10-19 15:48:43+03:00,68.00,19.60,36.20,17.40,,,,
2024-10-19 15:48:43.463000+03:00,,,,,165.75,157.30,182.20,
2024-10-19 15:48:45+03:00,68.10,19.30,36.20,16.80,,,,
2024-10-19 15:48:45.204000+03:00,,,,,166.10,157.65,182.30,
2024-10-19 15:48:46+03:00,68.40,19.80,36.30,18.90,,,,
2024-10-19 15:48:46.868000+03:00,,,,,165.70,157.65,182.35,
2024-10-19 15:48:48+03:00,68.20,20.20,36.00,17.10,,,,
2024-10-19 15:48:48.573000+03:00,,,,,165.70,157.65,182.40,
2024-10-19 15:48:50+03:00,68.20,20.00,36.20,17.50,,,,
2024-10-19 15:48:50.263000+03:00,,,,,167.15,157.95,182.00,
2024-10-19 15:48:51+03:00,68.40,19.30,36.30,16.90,,,,
2024-10-19 15:48:51.958000+03:00,,,,,166.05,157.30,181.45,
2024-10-19 15:48:53+03:00,68.60,19.80,35.70,16.70,,,,
2024-10-19 15:48:53.643000+03:00,,,,,166.10,157.95,182.75,
2024-10-19 15:48:55+03:00,68.20,19.60,35.30,17.10,,,,
2024-10-19 15:48:55.343000+03:00,,,,,165.05,157.30,182.40,
2024-10-19 15:48:56+03:00,68.80,20.20,35.70,17.20,,,,
2024-10-19 15:48:57.023000+03:00,,,,,166.85,158.25,182.60,
2024-10-19 15:48:58+03:00,67.80,20.00,36.00,17.10,,,,
2024-10-19 15:48:58.723000+03:00,,,,,166.15,157.30,181.65,
2024-10-19 15:49:00+03:00,68.20,19.90,35.60,16.90,,,,
2024-10-19 15:49:00.433000+03:00,,,,,165.40,157.65,182.60,
2024-10-19 15:49:01+03:00,67.90,19.80,35.70,17.20,,,,
2024-10-19 15:49:02.133000+03:00,,,,,166.50,157.95,182.30,
2024-10-19 15:49:03+03:00,68.20,19.70,35.10,17.20,,,,
2024-10-19 15:49:03.823000+03:00,,,,,166.05,157.95,182.90,
2024-10-19 15:49:05+03:00,68.60,19.40,35.30,17.10,,,,
2024-10-19 15:49:05.518000+03:00,,,,,167.80,158.55,182.70,
2024-10-19 15:49:07+03:00,68.10,19.50,35.40,17.40,,,,
2024-10-19 15:49:07.213000+03:00,,,,,167.45,158.90,183.35,
2024-10-19 15:49:08+03:00,68.10,20.20,35.50,17.20,,,,
2024-10-19 15:49:08.888000+03:00,,,,,167.00,157.95,182.10,
2024-10-19 15:49:10+03:00,67.50,19.70,35.10,17.00,,,,
2024-10-19 15:49:10.553000+03:00,,,,,166.15,158.25,183.60,
2024-10-19 15:49:12+03:00,71.40,19.90,35.40,16.80,,,,
2024-10-19 15:49:12.248000+03:00,,,,,168.05,158.90,183.05,
2024-10-19 15:49:13+03:00,67.90,19.80,35.30,16.80,,,,
2024-10-19 15:49:13.978000+03:00,,,,,166.80,158.25,182.80,
2024-10-19 15:49:15+03:00,67.80,20.10,35.70,17.20,,,,
2024-10-19 15:49:15.724000+03:00,,,,,168.10,158.90,183.05,
2024-10-19 15:49:17+03:00,68.20,19.90,35.40,16.80,,,,
2024-10-19 15:49:17.388000+03:00,,,,,167.35,158.90,183.65,
2024-10-19 15:49:18+03:00,72.60,20.00,35.10,17.00,,,,
2024-10-19 15:49:19.098000+03:00,,,,,165.80,157.95,183.30,
2024-10-19 15:49:20+03:00,68.30,19.80,34.70,16.70,,,,
2024-10-19 15:49:20.793000+03:00,,,,,167.60,158.25,182.45,
2024-10-19 15:49:22+03:00,68.00,19.90,34.90,17.20,,,,
2024-10-19 15:49:22.478000+03:00,,,,,167.00,158.55,183.25,
2024-10-19 15:49:24+03:00,67.90,20.40,34.90,17.20,,,,
2024-10-19 15:49:24.148000+03:00,,,,,166.75,157.95,182.50,
2024-10-19 15:49:25+03:00,67.90,19.80,34.70,17.30,,,,
2024-10-19 15:49:25.813000+03:00,,,,,166.95,157.95,182.20,
2024-10-19 15:49:27+03:00,68.10,20.10,34.90,17.00,,,,
2024-10-19 15:49:27.498000+03:00,,,,,166.15,157.65,182.00,
2024-10-19 15:49:29+03:00,68.70,19.80,34.20,16.90,,,,
2024-10-19 15:49:29.153000+03:00,,,,,166.55,157.65,182.00,
2024-10-19 15:49:30+03:00,67.40,20.40,38.40,16.80,,,,
2024-10-19 15:49:30.878000+03:00,,,,,166.55,157.95,182.60,
2024-10-19 15:49:32+03:00,67.80,19.90,34.70,17.50,,,,
2024-10-19 15:49:32.588000+03:00,,,,,167.10,158.25,182.90,
2024-10-19 15:49:34+03:00,67.50,20.80,34.20,16.70,,,,
2024-10-19 15:49:34.284000+03:00,,,,,167.15,158.25,182.50,
2024-10-19 15:49:35+03:00,67.60,20.30,34.50,17.00,,,,
2024-10-19 15:49:35.963000+03:00,,,,,166.85,157.95,182.15,
2024-10-19 15:49:37+03:00,67.50,20.00,34.30,17.20,,,,
2024-10-19 15:49:37.703000+03:00,,,,,167.45,158.25,182.10,
2024-10-19 15:49:39+03:00,67.40,19.80,34.30,17.20,,,,
2024-10-19 15:49:39.398000+03:00,,,,,166.95,157.95,182.00,
2024-10-19 15:49:40+03:00,69.00,20.00,34.80,17.20,,,,
2024-10-19 15:49:41.063000+03:00,,,,,165.60,157.30,182.30,
2024-10-19 15:49:42+03:00,67.70,19.90,34.80,17.30,,,,
2024-10-19 15:49:42.753000+03:00,,,,,165.50,156.40,180.25,
2024-10-19 15:49:44+03:00,67.90,20.10,34.80,17.50,,,,
2024-10-19 15:49:44.438000+03:00,,,,,166.55,157.65,181.70,
2024-10-19 15:49:45+03:00,67.30,20.00,34.40,17.00,,,,
2024-10-19 15:49:46.128000+03:00,,,,,166.05,157.30,181.50,
2024-10-19 15:49:47+03:00,67.20,19.40,34.10,17.10,,,,
2024-10-19 15:49:47.818000+03:00,,,,,167.80,157.95,181.60,
2024-10-19 15:49:49+03:00,67.10,20.10,34.80,16.90,,,,
2024-10-19 15:49:49.513000+03:00,,,,,167.30,157.65,181.50,
2024-10-19 15:49:51+03:00,68.30,19.80,34.10,16.50,,,,
2024-10-19 15:49:51.183000+03:00,,,,,166.40,157.30,181.40,
2024-10-19 15:49:52+03:00,67.40,20.00,37.80,17.20,,,,
2024-10-19 15:49:52.888000+03:00,,,,,164.60,156.70,181.75,
2024-10-19 15:49:54+03:00,67.50,20.10,34.80,17.30,,,,
2024-10-19 15:49:54.598000+03:00,,,,,165.95,157.30,181.35,
2024-10-19 15:49:56+03:00,68.10,19.90,35.10,17.00,,,,
2024-10-19 15:49:56.288000+03:00,,,,,167.40,157.95,181.65,
2024-10-19 15:49:57+03:00,68.30,20.20,33.90,17.00,,,,
2024-10-19 15:49:58.023000+03:00,,,,,166.20,157.30,181.40,
2024-10-19 15:49:59+03:00,68.00,19.90,34.80,16.70,,,,
2024-10-19 15:49:59.743000+03:00,,,,,167.15,157.65,181.15,
2024-10-19 15:50:01+03:00,68.40,22.10,34.00,17.30,,,,
2024-10-19 15:50:01.413000+03:00,,,,,167.45,158.25,182.40,
2024-10-19 15:50:02+03:00,67.80,19.70,34.70,17.70,,,,
2024-10-19 15:50:03.103000+03:00,,,,,164.95,156.70,181.15,
2024-10-19 15:50:04+03:00,67.30,19.50,34.50,16.90,,,,
2024-10-19 15:50:04.798000+03:00,,,,,165.25,156.05,179.75,
2024-10-19 15:50:06+03:00,68.20,20.00,34.40,16.90,,,,
2024-10-19 15:50:06.463000+03:00,,,,,166.45,157.30,181.45,
2024-10-19 15:50:08+03:00,67.90,19.90,34.00,16.70,,,,
2024-10-19 15:50:08.208000+03:00,,,,,165.90,157.00,181.20,
2024-10-19 15:50:09+03:00,68.10,20.70,34.70,17.00,,,,
2024-10-19 15:50:09.928000+03:00,,,,,165.40,157.00,181.40,
2024-10-19 15:50:11+03:00,67.30,20.10,39.30,17.20,,,,
2024-10-19 15:50:11.673000+03:00,,,,,166.10,157.30,181.60,
2024-10-19 15:50:13+03:00,67.10,20.40,34.10,17.40,,,,
2024-10-19 15:50:13.353000+03:00,,,,,166.05,157.30,181.50,
2024-10-19 15:50:14+03:00,67.40,19.50,34.40,16.90,,,,
2024-10-19 15:50:15.038000+03:00,,,,,165.65,156.70,180.85,
2024-10-19 15:50:16+03:00,67.40,19.80,34.20,17.10,,,,
2024-10-19 15:50:16.743000+03:00,,,,,167.70,157.95,181.85,
2024-10-19 15:50:18+03:00,67.60,19.80,34.10,16.60,,,,
2024-10-19 15:50:18.413000+03:00,,,,,166.85,157.00,180.50,
2024-10-19 15:50:19+03:00,68.20,19.60,34.50,17.20,,,,
2024-10-19 15:50:20.128000+03:00,,,,,166.00,157.30,181.75,
2024-10-19 15:50:21+03:00,68.70,19.80,33.90,16.90,,,,
2024-10-19 15:50:21.793000+03:00,,,,,165.65,156.70,180.80,
2024-10-19 15:50:23+03:00,67.70,19.90,34.20,16.80,,,,
2024-10-19 15:50:23.493000+03:00,,,,,165.20,156.05,179.85,
2024-10-19 15:50:25+03:00,67.30,19.70,34.80,16.80,,,,
2024-10-19 15:50:25.178000+03:00,,,,,166.90,157.95,181.95,
2024-10-19 15:50:26+03:00,67.70,19.80,33.60,16.90,,,,
2024-10-19 15:50:26.903000+03:00,,,,,165.85,156.40,179.80,
2024-10-19 15:50:28+03:00,68.10,19.70,34.00,16.90,,,,
2024-10-19 15:50:28.603000+03:00,,,,,166.00,157.00,181.05,
2024-10-19 15:50:30+03:00,67.40,20.20,33.70,17.00,,,,
2024-10-19 15:50:30.293000+03:00,,,,,166.50,157.30,181.50,
2024-10-19 15:50:31+03:00,67.50,19.90,33.80,17.90,,,,
2024-10-19 15:50:31.988000+03:00,,,,,166.50,157.30,181.25,
2024-10-19 15:50:33+03:00,67.20,19.80,34.00,17.20,,,,
2024-10-19 15:50:33.688000+03:00,,,,,163.90,155.45,179.40,
2024-10-19 15:50:35+03:00,67.70,19.90,33.40,16.90,,,,
2024-10-19 15:50:35.388000+03:00,,,,,165.30,156.70,180.90,
2024-10-19 15:50:36+03:00,71.10,19.50,33.00,16.80,,,,
2024-10-19 15:50:37.078000+03:00,,,,,165.25,156.40,180.10,
2024-10-19 15:50:38+03:00,68.00,19.70,33.40,16.70,,,,
2024-10-19 15:50:38.768000+03:00,,,,,164.70,156.05,179.90,
2024-10-19 15:50:40+03:00,67.50,20.40,33.30,16.90,,,,
2024-10-19 15:50:40.604000+03:00,,,,,165.40,156.70,181.10,
2024-10-19 15:50:42+03:00,67.70,19.50,33.40,16.90,,,,
2024-10-19 15:50:42.138000+03:00,,,,,166.30,156.70,180.00,
2024-10-19 15:50:43+03:00,67.10,19.70,33.30,17.20,,,,
2024-10-19 15:50:43.848000+03:00,,,,,165.95,157.00,180.70,
2024-10-19 15:50:45+03:00,67.40,20.00,33.30,16.80,,,,
2024-10-19 15:50:45.548000+03:00,,,,,165.25,156.40,180.10,
2024-10-19 15:50:47+03:00,67.40,19.40,33.10,17.00,,,,
2024-10-19 15:50:47.253000+03:00,,,,,165.60,156.70,180.50,
2024-10-19 15:50:48+03:00,67.40,20.10,32.90,16.80,,,,
2024-10-19 15:50:48.938000+03:00,,,,,166.10,156.70,180.45,
2024-10-19 15:50:50+03:00,67.10,20.10,33.20,18.00,,,,
2024-10-19 15:50:50.648000+03:00,,,,,165.95,157.00,181.00,
2024-10-19 15:50:52+03:00,67.40,20.00,34.20,17.20,,,,
2024-10-19 15:50:52.328000+03:00,,,,,166.40,157.30,181.30,
2024-10-19 15:50:53+03:00,68.00,19.80,33.30,16.40,,,,
2024-10-19 15:50:54.013000+03:00,,,,,166.40,157.00,180.95,
2024-10-19 15:50:55+03:00,68.10,20.50,33.10,16.70,,,,
2024-10-19 15:50:55.738000+03:00,,,,,165.55,156.70,180.65,
2024-10-19 15:50:57+03:00,67.60,20.30,33.60,16.80,,,,
2024-10-19 15:50:57.423000+03:00,,,,,165.20,156.05,179.80,
2024-10-19 15:50:58+03:00,69.10,20.10,33.30,16.70,,,,
2024-10-19 15:50:59.103000+03:00,,,,,165.15,157.00,181.40,
2024-10-19 15:51:00+03:00,67.70,19.80,34.00,17.20,,,,
2024-10-19 15:51:00.793000+03:00,,,,,165.05,156.05,179.75,
2024-10-19 15:51:02+03:00,68.30,20.40,33.80,16.90,,,,
2024-10-19 15:51:02.518000+03:00,,,,,166.95,157.00,180.50,
2024-10-19 15:51:04+03:00,68.20,20.60,33.70,16.70,,,,
2024-10-19 15:51:04.193000+03:00,,,,,164.60,155.75,179.35,
2024-10-19 15:51:05+03:00,71.80,20.30,33.40,16.70,,,,
2024-10-19 15:51:05.868000+03:00,,,,,166.90,156.70,179.65,
2024-10-19 15:51:07+03:00,67.90,19.90,33.60,16.70,,,,
2024-10-19 15:51:07.588000+03:00,,,,,164.55,155.45,179.30,
2024-10-19 15:51:09+03:00,67.30,20.20,33.70,18.30,,,,
2024-10-19 15:51:09.283000+03:00,,,,,165.25,156.40,180.20,
2024-10-19 15:51:10+03:00,67.10,19.60,33.30,17.00,,,,
2024-10-19 15:51:10.963000+03:00,,,,,165.15,156.05,179.75,
2024-10-19 15:51:12+03:00,67.70,19.60,33.40,16.70,,,,
2024-10-19 15:51:12.668000+03:00,,,,,164.90,155.75,179.50,
2024-10-19 15:51:14+03:00,67.70,20.10,33.40,17.40,,,,
2024-10-19 15:51:14.373000+03:00,,,,,166.40,157.00,180.85,
